,ID,Path,Captions
877,1066252238.jpg,/content/tmp/images/1066252238.jpg,<start> 3 young boys are riding their bikes around a mound of dirt  <end>
878,1066252238.jpg,/content/tmp/images/1066252238.jpg,<start> Three kids riding bikes over a dirt mound  <end>
879,1066252238.jpg,/content/tmp/images/1066252238.jpg,<start> Some young boys ride bikes in the street  <end>
880,1066831905.jpg,/content/tmp/images/1066831905.jpg,<start> Elderly man with cane bends down to look at some plants and is steadied from behind  <end>
881,1066831905.jpg,/content/tmp/images/1066831905.jpg,<start> A man and a woman are standing behind an elderly man who is looking at a bush  <end>
882,1066831905.jpg,/content/tmp/images/1066831905.jpg,<start> A man holds up an older man as the older man bends down to check out plants  <end>
883,1066831905.jpg,/content/tmp/images/1066831905.jpg,<start> An older man in a white short-sleeve shirt admiring a bush  <end>
884,1066831905.jpg,/content/tmp/images/1066831905.jpg,<start> Elderly man with a cane bends over near a man and woman  <end>
885,106691539.jpg,/content/tmp/images/106691539.jpg,<start> A male surgeon wearing a red cap and teal scrubs performing surgery with two other men wearing teal scrubs  <end>
886,106691539.jpg,/content/tmp/images/106691539.jpg,<start> A doctor and nurses in blue scrubs are performing an operation  <end>
887,106691539.jpg,/content/tmp/images/106691539.jpg,<start> A surgeon and surgical staff operating on a patient  <end>
888,106691539.jpg,/content/tmp/images/106691539.jpg,<start> A surgeon and two assistants perform an operation  <end>
889,106691539.jpg,/content/tmp/images/106691539.jpg,<start> Surgical team performing surgery  <end>
890,1067180831.jpg,/content/tmp/images/1067180831.jpg,<start> A black and white dog is attempting to catch a yellow and purple object in a low cut yard  <end>
891,1067180831.jpg,/content/tmp/images/1067180831.jpg,<start> A black dog is jumping up to catch a purple and green toy  <end>
892,1067180831.jpg,/content/tmp/images/1067180831.jpg,<start> A black and white dog jumps after a yellow toy  <end>
893,1067180831.jpg,/content/tmp/images/1067180831.jpg,<start> a black and white dog jumps to get the Frisbee  <end>
894,1067180831.jpg,/content/tmp/images/1067180831.jpg,<start> A dog jumps to catch a toy  <end>
895,1067790824.jpg,/content/tmp/images/1067790824.jpg,<start> A white and black dog and a brown dog in sandy terrain  <end>
896,1067790824.jpg,/content/tmp/images/1067790824.jpg,<start> Two large dogs chasing each other at the beach  <end>
897,1067790824.jpg,/content/tmp/images/1067790824.jpg,<start> The two large dogs are running through sand  <end>
898,1067790824.jpg,/content/tmp/images/1067790824.jpg,<start> One dog is chasing another one on the beach  <end>
899,1067790824.jpg,/content/tmp/images/1067790824.jpg,<start> A woolly dog chases a Doberman on a beach  <end>
900,1068427675.jpg,/content/tmp/images/1068427675.jpg,<start> A man in an all black outfit just threw a bowling ball down a lane towards the center of the bowling pins  <end>
901,1068427675.jpg,/content/tmp/images/1068427675.jpg,<start> A guy wearing all black at a bowling alley standing in front of a lane with a black bowling ball in it  <end>
902,1068427675.jpg,/content/tmp/images/1068427675.jpg,<start> A man is bowling at an alley with cosmic imagery including bowling balls and pins above the lanes  <end>
903,1068427675.jpg,/content/tmp/images/1068427675.jpg,<start> A man stand there after rolling a bowling ball down a lane  <end>
904,1068427675.jpg,/content/tmp/images/1068427675.jpg,<start> Man finished throwing bowling ball towards bowling pins  <end>
905,106959209.jpg,/content/tmp/images/106959209.jpg,"<start> A man in a black shirt is riding a mule trough the desert , with the sun shining in the background  <end>"
906,106959209.jpg,/content/tmp/images/106959209.jpg,"<start> An old weathered , bearded man wearing all black , riding a beautiful white donkey on white rocks  <end>"
907,106959209.jpg,/content/tmp/images/106959209.jpg,<start> A man wearing black is riding a white horse with numerous rocks around him  <end>
908,106959209.jpg,/content/tmp/images/106959209.jpg,<start> A gray bearded man in black clothing riding a horse on a rocky path  <end>
909,106959209.jpg,/content/tmp/images/106959209.jpg,<start> Man with gray hair and a black outfit riding a white horse  <end>
910,107022557.jpg,/content/tmp/images/107022557.jpg,<start> Two tired-looking men relax on a couch near a wooden trestle table with a coffee cup on it  <end>
911,107022557.jpg,/content/tmp/images/107022557.jpg,"<start> A man and woman are on a couch , and they are both asleep  <end>"
912,107022557.jpg,/content/tmp/images/107022557.jpg,<start> A man and woman are taking a nap on a couch  <end>
913,107022557.jpg,/content/tmp/images/107022557.jpg,<start> A man and woman laze around on the couch  <end>
914,107022557.jpg,/content/tmp/images/107022557.jpg,<start> A man and woman napping on a blue couch  <end>
915,1073145694.jpg,/content/tmp/images/1073145694.jpg,<start> A man in a yellow shirt and black shorts getting ready to throw a javelin  <end>
916,1073145694.jpg,/content/tmp/images/1073145694.jpg,<start> A man wearing a yellow shirt is throwing a javelin on a track  <end>
917,1073145694.jpg,/content/tmp/images/1073145694.jpg,<start> An Asian man is throwing a javelin in a yellow shirt  <end>
918,1073145694.jpg,/content/tmp/images/1073145694.jpg,<start> A teenage guy wearing glasses is throwing a javelin  <end>
919,1073145694.jpg,/content/tmp/images/1073145694.jpg,<start> A man with a yellow shirt throwing a javelin  <end>
920,107318069.jpg,/content/tmp/images/107318069.jpg,<start> Seven large balloons are lined up at nighttime near a crowd  <end>
921,107318069.jpg,/content/tmp/images/107318069.jpg,<start> People are watching hot air balloons in the park  <end>
922,107318069.jpg,/content/tmp/images/107318069.jpg,<start> A group of hot air balloons lit up at night  <end>
923,107318069.jpg,/content/tmp/images/107318069.jpg,<start> A crowd watching air balloons at night  <end>
924,107318069.jpg,/content/tmp/images/107318069.jpg,<start> People watching hot air balloons  <end>
925,107368840.jpg,/content/tmp/images/107368840.jpg,<start> Two brunette women in jackets sitting against a wall and looking at the same magazine  <end>
926,107368840.jpg,/content/tmp/images/107368840.jpg,<start> A woman is reading a magazine over another woman 's shoulder  <end>
927,107368840.jpg,/content/tmp/images/107368840.jpg,<start> Fuzzy photo of two girls reading a magazine  <end>
928,107368840.jpg,/content/tmp/images/107368840.jpg,<start> Two women are reading the same magazine  <end>
929,107368840.jpg,/content/tmp/images/107368840.jpg,<start> Two women reading a magazine  <end>
930,10751489.jpg,/content/tmp/images/10751489.jpg,<start> Two men are squatting with one man lighting a stick from a candle flame and the other man has his hands folded looking at the ground while a person wearing a bracelet has a phone to their ear  <end>
931,10751489.jpg,/content/tmp/images/10751489.jpg,<start> Two men are hunched down in front of candles in what appears to be a kind of vigil  <end>
932,10751489.jpg,/content/tmp/images/10751489.jpg,"<start> At night , two men in glasses crouch near some plants  <end>"
933,10751489.jpg,/content/tmp/images/10751489.jpg,<start> Two men squat to light candles at night  <end>
934,10751489.jpg,/content/tmp/images/10751489.jpg,<start> A man with glasses lighting a candle  <end>
935,107532584.jpg,/content/tmp/images/107532584.jpg,<start> A young man is walking through a busy street beside a mall  <end>
936,107532584.jpg,/content/tmp/images/107532584.jpg,<start> Woman in a pink hat walking with a man in a gray sweater  <end>
937,107532584.jpg,/content/tmp/images/107532584.jpg,<start> An Asian couple walks in the shopping district  <end>
938,107532584.jpg,/content/tmp/images/107532584.jpg,<start> A woman in a pink hat strolls along sidewalk  <end>
939,107532584.jpg,/content/tmp/images/107532584.jpg,<start> Several people are walking around outside  <end>
940,1075716537.jpg,/content/tmp/images/1075716537.jpg,<start> A little boy rides a bike down a hill on a miniature dirt bike  <end>
941,1075716537.jpg,/content/tmp/images/1075716537.jpg,<start> A young boy in a helmet rides a bike on the road  <end>
942,1075716537.jpg,/content/tmp/images/1075716537.jpg,<start> A child with a helmet on his head rides a bike  <end>
943,1075716537.jpg,/content/tmp/images/1075716537.jpg,<start> The young boy pedals quickly at a BMX race  <end>
944,1075716537.jpg,/content/tmp/images/1075716537.jpg,<start> The little boy rides his bicycle in a race  <end>
945,107582366.jpg,/content/tmp/images/107582366.jpg,<start> A group of people sit around a table outside on a porch at night  <end>
946,107582366.jpg,/content/tmp/images/107582366.jpg,<start> A group of eight people are gathered around a table at night  <end>
947,107582366.jpg,/content/tmp/images/107582366.jpg,<start> A group of people sitting at a table in a darkened room  <end>
948,107582366.jpg,/content/tmp/images/107582366.jpg,<start> A group of people sit outdoors together at night  <end>
949,107582366.jpg,/content/tmp/images/107582366.jpg,<start> A group of people gathered around in the dark  <end>
950,1075867198.jpg,/content/tmp/images/1075867198.jpg,<start> A man in a brown shirt and dark shorts plays on the beach with his two black dogs  <end>
951,1075867198.jpg,/content/tmp/images/1075867198.jpg,<start> A man in shorts with two black dogs holds a ball throwing toy at the beach  <end>
952,1075867198.jpg,/content/tmp/images/1075867198.jpg,<start> a man playing with two black dogs on the beach <end>
953,1075867198.jpg,/content/tmp/images/1075867198.jpg,<start> Man at the beach with two dogs  <end>
954,1075867198.jpg,/content/tmp/images/1075867198.jpg,<start> A man with two dogs on a beach <end>
955,1075881101.jpg,/content/tmp/images/1075881101.jpg,<start> A child covered in foam is climbing on a black inflatable ramp  <end>
956,1075881101.jpg,/content/tmp/images/1075881101.jpg,<start> A person covered in soapy water is getting cleaned off  <end>
957,1075881101.jpg,/content/tmp/images/1075881101.jpg,<start> A boy covered in suds has his face wiped clean  <end>
958,1075881101.jpg,/content/tmp/images/1075881101.jpg,<start> a boy cleans the bubbles off his face  <end>
959,1075881101.jpg,/content/tmp/images/1075881101.jpg,<start> A boy is covered in bubbles  <end>
960,1076460267.jpg,/content/tmp/images/1076460267.jpg,<start> A couple is sitting in a blue raft watching a lot of people in bathing suits on a boat  <end>
961,1076460267.jpg,/content/tmp/images/1076460267.jpg,<start> A group of people in swimsuits enjoy themselves on a cruise ship  <end>
962,1076460267.jpg,/content/tmp/images/1076460267.jpg,<start> Many people in bathing suits on a boat and on inflatable rafts  <end>
963,1076460267.jpg,/content/tmp/images/1076460267.jpg,<start> A large gathering of people partying on boats  <end>
964,1076460267.jpg,/content/tmp/images/1076460267.jpg,<start> Dozens of people are partying on a boat  <end>
965,1076503761.jpg,/content/tmp/images/1076503761.jpg,<start> A girl with blond-hair is holding a bottle and wearing a blue and green floral bikini on a boat  <end>
966,1076503761.jpg,/content/tmp/images/1076503761.jpg,<start> A young woman in a bikini holding a bottle is goofing around and kicking a man in a straw hat  <end>
967,1076503761.jpg,/content/tmp/images/1076503761.jpg,<start> A young woman on a boat in a light colored bikini kicks a man wearing a straw cowboy hat  <end>
968,1076503761.jpg,/content/tmp/images/1076503761.jpg,<start> Teenagers are partying on a boat while a blond teenager is kicking a man  <end>
969,1076503761.jpg,/content/tmp/images/1076503761.jpg,<start> A group of students during spring brake  <end>
970,1077546505.jpg,/content/tmp/images/1077546505.jpg,<start> A boy in blue swimming trunks slides down a yellow slide into a wading pool with inflatable toys floating in the water  <end>
971,1077546505.jpg,/content/tmp/images/1077546505.jpg,<start> A child is falling off a slide onto colored balloons floating on a pool of water  <end>
972,1077546505.jpg,/content/tmp/images/1077546505.jpg,<start> A boy sliding down a slide into a pool with colorful tubes  <end>
973,1077546505.jpg,/content/tmp/images/1077546505.jpg,<start> A boy in blue shorts slides down a slide into a pool  <end>
974,1077546505.jpg,/content/tmp/images/1077546505.jpg,<start> A boy rides down a slide into a small backyard pool  <end>
975,1077931201.jpg,/content/tmp/images/1077931201.jpg,<start> A man in water throwing a little boy up in the air and waiting for him to come down so he can catch him  <end>
976,1077931201.jpg,/content/tmp/images/1077931201.jpg,<start> A man in a wetsuit is throwing a toddler up in the air and is ready to catch him  <end>
977,1077931201.jpg,/content/tmp/images/1077931201.jpg,<start> A man in a wetsuit is throwing a baby wearing a wetsuit up into the air  <end>
978,1077931201.jpg,/content/tmp/images/1077931201.jpg,"<start> While water droplets fly , a man throws a little boy up in the air  <end>"
979,1077931201.jpg,/content/tmp/images/1077931201.jpg,<start> The man is in the pool and throwing a small boy into the air  <end>
980,1078621572.jpg,/content/tmp/images/1078621572.jpg,<start> A large group of people traveling down a countryside road in the back of a small pickup truck while one person is walking along side the truck  <end>
981,1078621572.jpg,/content/tmp/images/1078621572.jpg,<start> People cram together in the back of a truck that is heading through green rolling hills while passing a pedestrian along the way  <end>
982,1078621572.jpg,/content/tmp/images/1078621572.jpg,"<start> A rickety old truck , stuffed to overflowing with men , is traveling down a country road on the left hand side  <end>"
983,1078621572.jpg,/content/tmp/images/1078621572.jpg,"<start> A group of people riding in the back of a truck , down the road , in a country area  <end>"
984,1078621572.jpg,/content/tmp/images/1078621572.jpg,<start> Many men on the back of a pick up truck going down a road  <end>
985,1079013716.jpg,/content/tmp/images/1079013716.jpg,<start> Two people are preparing food in a restaurant kitchen  <end>
986,1079013716.jpg,/content/tmp/images/1079013716.jpg,<start> The cooks are preparing hamburgers for the customers  <end>
987,1079013716.jpg,/content/tmp/images/1079013716.jpg,<start> Two chefs prepare burgers in a restaurant kitchen  <end>
988,1079013716.jpg,/content/tmp/images/1079013716.jpg,<start> Two men preparing food in a kitchen  <end>
989,1079013716.jpg,/content/tmp/images/1079013716.jpg,<start> Two cooks in the kitchen cooking  <end>
990,1079274291.jpg,/content/tmp/images/1079274291.jpg,"<start> Two young boys are looking at the camera , one smiling , the other sticking his tongue out  <end>"
991,1079274291.jpg,/content/tmp/images/1079274291.jpg,<start> A little boy sticks his tongue out for the camera . Another boy looks on  <end>
992,1079274291.jpg,/content/tmp/images/1079274291.jpg,<start> Two young boys look up at the camera as one sticks out his tongue  <end>
993,1079274291.jpg,/content/tmp/images/1079274291.jpg,<start> two young boys making silly faces  <end>
994,1079274291.jpg,/content/tmp/images/1079274291.jpg,<start> Two boys make faces  <end>
995,107936523.jpg,/content/tmp/images/107936523.jpg,<start> A person with brown pants is sitting around a fenced area that has sparks flying  <end>
996,107936523.jpg,/content/tmp/images/107936523.jpg,<start> A man in workman 's gear is welding an I beam above a chain link fence  <end>
997,107936523.jpg,/content/tmp/images/107936523.jpg,"<start> A man is wearing brown pants and boots , while welding  <end>"
998,107936523.jpg,/content/tmp/images/107936523.jpg,"<start> Construction worker , welding on high beam  <end>"
999,107936523.jpg,/content/tmp/images/107936523.jpg,<start> A metal worker doing some kind of work  <end>
1000,1079742005.jpg,/content/tmp/images/1079742005.jpg,<start> A woman is resting against a cross shaped pole while looking towards a large body of water  <end>
1001,1079742005.jpg,/content/tmp/images/1079742005.jpg,"<start> A person overlooking the view from above , while leaning on a cross  <end>"
1002,1079742005.jpg,/content/tmp/images/1079742005.jpg,<start> A woman leaning against a white cross looking at the ocean below  <end>
1003,1079742005.jpg,/content/tmp/images/1079742005.jpg,<start> Woman on a hill by a white cross overlooking a beach  <end>
1004,1079742005.jpg,/content/tmp/images/1079742005.jpg,<start> A person stands by a white cross overlooking a bay  <end>
1005,107985741.jpg,/content/tmp/images/107985741.jpg,<start> A group of people on a riverbank some sitting on the grass some standing  <end>
1006,107985741.jpg,/content/tmp/images/107985741.jpg,<start> Several people sitting and standing on a grassy area next to the water  <end>
1007,107985741.jpg,/content/tmp/images/107985741.jpg,<start> Four girls are sitting in the grass while several men stand near them  <end>
1008,107985741.jpg,/content/tmp/images/107985741.jpg,<start> A group of people are gathered near the water  <end>
1009,107985741.jpg,/content/tmp/images/107985741.jpg,<start> People gather in a grassy area near a lake  <end>
1010,108149945.jpg,/content/tmp/images/108149945.jpg,<start> Two men shoveling snow off a railroad track dressed in bright orange snowsuits  <end>
1011,108149945.jpg,/content/tmp/images/108149945.jpg,<start> Two men in orange coveralls shovel snow off railroad tracks  <end>
1012,108149945.jpg,/content/tmp/images/108149945.jpg,<start> Two men in hats and orange uniforms are shoveling snow  <end>
1013,108149945.jpg,/content/tmp/images/108149945.jpg,<start> Men at work shoveling snow from a rail track  <end>
1014,108149945.jpg,/content/tmp/images/108149945.jpg,<start> Emergency workers clearing the path  <end>
1015,10815824.jpg,/content/tmp/images/10815824.jpg,<start> A blond horse and a blond girl in a black sweatshirt are staring at a fire in a barrel  <end>
1016,10815824.jpg,/content/tmp/images/10815824.jpg,"<start> A man , and girl and two horses are near a contained fire  <end>"
1017,10815824.jpg,/content/tmp/images/10815824.jpg,<start> A girl holding a horse 's lead behind a fire  <end>
1018,10815824.jpg,/content/tmp/images/10815824.jpg,<start> Two people and two horses watching a fire  <end>
1019,10815824.jpg,/content/tmp/images/10815824.jpg,<start> A girl and her horse stand by a fire  <end>
1020,1081595465.jpg,/content/tmp/images/1081595465.jpg,<start> A group of construction workers dressed in orange safety vest sit on the ground assembling a railroad track  <end>
1021,1081595465.jpg,/content/tmp/images/1081595465.jpg,"<start> Several workers in orange vests are repairing tram rails , as onlookers stand by  <end>"
1022,1081595465.jpg,/content/tmp/images/1081595465.jpg,<start> Workers wearing reflective vests working near a train car  <end>
1023,1081595465.jpg,/content/tmp/images/1081595465.jpg,<start> Rail workers working on train tracks in the city  <end>
1024,1081595465.jpg,/content/tmp/images/1081595465.jpg,<start> There are laborers working on a train track  <end>
1025,1082110795.jpg,/content/tmp/images/1082110795.jpg,"<start> Two gentlemen in baseball caps and shirts , work on the engine of an old , rusted VW beetle  <end>"
1026,1082110795.jpg,/content/tmp/images/1082110795.jpg,"<start> An older guy looking at a classic , rustic , volkswagen beetle  <end>"
1027,1082110795.jpg,/content/tmp/images/1082110795.jpg,<start> Two men working on a yellow Volkswagen beetle  <end>
1028,1082110795.jpg,/content/tmp/images/1082110795.jpg,<start> Two men looking at a beat up old car  <end>
1029,1082110795.jpg,/content/tmp/images/1082110795.jpg,<start> Two men are working on an old car  <end>
1030,1082223338.jpg,/content/tmp/images/1082223338.jpg,<start> A man kneels on the ground doing some sort of project on his own  <end>
1031,1082223338.jpg,/content/tmp/images/1082223338.jpg,<start> woman with blue gloves working on the sidewalk with some cleaner <end>
1032,1082223338.jpg,/content/tmp/images/1082223338.jpg,"<start> A short , brown hair girl is assembling a pink roof cover  <end>"
1033,1082223338.jpg,/content/tmp/images/1082223338.jpg,<start> A woman assembles a white metal frame on the sidewalk  <end>
1034,1082223338.jpg,/content/tmp/images/1082223338.jpg,<start> A young woman sands down an old shelf  <end>
1035,1082252566.jpg,/content/tmp/images/1082252566.jpg,<start> A large brown dog is pushing a small Boston terrier with his face while anouther dog watches  <end>
1036,1082252566.jpg,/content/tmp/images/1082252566.jpg,<start> There are three dogs starring at a ball in the middle of them  <end>
1037,1082252566.jpg,/content/tmp/images/1082252566.jpg,<start> A large skinny dog stands near two smaller dogs in the dirt  <end>
1038,1082252566.jpg,/content/tmp/images/1082252566.jpg,"<start> A bulldog , a sheepdog , and a boxer standing in a yard  <end>"
1039,1082252566.jpg,/content/tmp/images/1082252566.jpg,<start> Three dogs of various sizes  <end>
1040,1082379191.jpg,/content/tmp/images/1082379191.jpg,<start> A man and woman sitting on a deck next to a lake  <end>
1041,1082379191.jpg,/content/tmp/images/1082379191.jpg,<start> A man and a woman are sitting on a dock together  <end>
1042,1082379191.jpg,/content/tmp/images/1082379191.jpg,<start> A shirtless man and a woman sitting on a dock  <end>
1043,1082379191.jpg,/content/tmp/images/1082379191.jpg,<start> A lady and a man with no shirt sit on a dock  <end>
1044,1082379191.jpg,/content/tmp/images/1082379191.jpg,<start> A man and a woman sitting on a dock  <end>
1045,1082478946.jpg,/content/tmp/images/1082478946.jpg,<start> There are workers laying out the tracks for a trolley  <end>
1046,1082478946.jpg,/content/tmp/images/1082478946.jpg,<start> Men in orange vests are laying train track down  <end>
1047,1082478946.jpg,/content/tmp/images/1082478946.jpg,<start> Men wearing orange vests working on a railroad  <end>
1048,1082478946.jpg,/content/tmp/images/1082478946.jpg,<start> A group of men work on some streetcar rails  <end>
1049,1082478946.jpg,/content/tmp/images/1082478946.jpg,<start> Men in safety vests are working on a track  <end>
1050,1082608010.jpg,/content/tmp/images/1082608010.jpg,<start> A construction worker in a neon vest is working with electrical equipment while sparks fly  <end>
1051,1082608010.jpg,/content/tmp/images/1082608010.jpg,<start> A man in a face mask and high visibility vest working on a train track  <end>
1052,1082608010.jpg,/content/tmp/images/1082608010.jpg,<start> A woman with an orange and gray shirt is fixing something  <end>
1053,1082608010.jpg,/content/tmp/images/1082608010.jpg,<start> A man fixing the road with his equipment  <end>
1054,1082608010.jpg,/content/tmp/images/1082608010.jpg,<start> He is working in an orange vest  <end>
1055,1083240835.jpg,/content/tmp/images/1083240835.jpg,<start> A woman with red-brown hair and dark painted fingernails is carefully applying mascara  <end>
1056,1083240835.jpg,/content/tmp/images/1083240835.jpg,<start> A woman with reddish hair applies mascara to her eyelashes  <end>
1057,1083240835.jpg,/content/tmp/images/1083240835.jpg,<start> A woman is carefully applying mascara to her eyelashes  <end>
1058,1083240835.jpg,/content/tmp/images/1083240835.jpg,<start> A woman applies mascara to her eyelash  <end>
1059,1083240835.jpg,/content/tmp/images/1083240835.jpg,<start> A woman is applying mascara  <end>
1060,1084040636.jpg,/content/tmp/images/1084040636.jpg,<start> A white dog is resting its head on a tiled floor with its eyes open  <end>
1061,1084040636.jpg,/content/tmp/images/1084040636.jpg,<start> A closeup of a white dog that is laying its head on its paws  <end>
1062,1084040636.jpg,/content/tmp/images/1084040636.jpg,<start> A white dog rests its head on the patio bricks  <end>
1063,1084040636.jpg,/content/tmp/images/1084040636.jpg,<start> A white dog has its head on the ground  <end>
1064,1084040636.jpg,/content/tmp/images/1084040636.jpg,<start> a large white dog lying on the floor  <end>
1065,1084104085.jpg,/content/tmp/images/1084104085.jpg,<start> a woman in a yellow shirt and green shorts is climbing an artificial red wall whilst wearing a safety harness  <end>
1066,1084104085.jpg,/content/tmp/images/1084104085.jpg,<start> A woman in blue shorts and a white shirt is indoor rock climbing  <end>
1067,1084104085.jpg,/content/tmp/images/1084104085.jpg,"<start> The girl is in a harness , climbing rocks  <end>"
1068,1084104085.jpg,/content/tmp/images/1084104085.jpg,<start> Woman climbing an artificial rock wall  <end>
1069,1084104085.jpg,/content/tmp/images/1084104085.jpg,<start> The girl is climbing a rock wall  <end>
1070,1084527029.jpg,/content/tmp/images/1084527029.jpg,<start> Looks like everyone is getting good gas mileage here with all these beautiful scooters ! <end>
1071,1084527029.jpg,/content/tmp/images/1084527029.jpg,<start> Dozens of motor scooters are arranged here in an orderly fashion  <end>
1072,1084527029.jpg,/content/tmp/images/1084527029.jpg,<start> Many scooters are parked together on the sidewalk  <end>
1073,1084527029.jpg,/content/tmp/images/1084527029.jpg,<start> Several Japanese motorcycles are lined up  <end>
1074,1084527029.jpg,/content/tmp/images/1084527029.jpg,<start> A lot of motorcycles lined up in Asia  <end>
1075,108503753.jpg,/content/tmp/images/108503753.jpg,<start> The regional park police helicopter is preparing to land  <end>
1076,108503753.jpg,/content/tmp/images/108503753.jpg,<start> A white and green helicopter takes off from the airfield  <end>
1077,108503753.jpg,/content/tmp/images/108503753.jpg,<start> A helicopter on a clear day taking off  <end>
1078,108503753.jpg,/content/tmp/images/108503753.jpg,<start> A helicopter is taking off for flight  <end>
1079,108503753.jpg,/content/tmp/images/108503753.jpg,<start> Helicopter taking off from airport  <end>
1080,10863862.jpg,/content/tmp/images/10863862.jpg,"<start> An older , male construction worker wearing a yellow vest climbing down from the roof of a building onto scaffolding  <end>"
1081,10863862.jpg,/content/tmp/images/10863862.jpg,<start> A man in a yellow vest is standing on the wall above the scaffold  <end>
1082,10863862.jpg,/content/tmp/images/10863862.jpg,<start> A man in a reflective jacket positions himself on scaffolding  <end>
1083,10863862.jpg,/content/tmp/images/10863862.jpg,<start> A construction worker is on climbing on top of a building  <end>
1084,10863862.jpg,/content/tmp/images/10863862.jpg,<start> A man climbs down a scaffolding  <end>
1085,108656820.jpg,/content/tmp/images/108656820.jpg,"<start> A group of people are either standing or sitting , some are wearing hats and scarves , while some are not  <end>"
1086,108656820.jpg,/content/tmp/images/108656820.jpg,<start> A group of fourteen is assembled in a hall with dining tables and a stage  <end>
1087,108656820.jpg,/content/tmp/images/108656820.jpg,<start> A large group of people mingling in a room with a tile floor  <end>
1088,108656820.jpg,/content/tmp/images/108656820.jpg,<start> Lots of people in different costumes at some kind of party  <end>
1089,108656820.jpg,/content/tmp/images/108656820.jpg,<start> A gathering of people standing by a stage  <end>
1090,1087168168.jpg,/content/tmp/images/1087168168.jpg,<start> A young boy jumping and a young girl sitting in an inflatable pool  <end>
1091,1087168168.jpg,/content/tmp/images/1087168168.jpg,<start> A boy is jumping on an inflatable ring and a girl is watching him <end>
1092,1087168168.jpg,/content/tmp/images/1087168168.jpg,<start> Two young kids are playing in the water on an inflated toy  <end>
1093,1087168168.jpg,/content/tmp/images/1087168168.jpg,<start> A teenage boy is jumping on an inflatable slide  <end>
1094,1087168168.jpg,/content/tmp/images/1087168168.jpg,<start> A boy jumping on a water jumphouse <end>
1095,1087539207.jpg,/content/tmp/images/1087539207.jpg,<start> Several children playing on a Polaris vehicle outdoors  <end>
1096,1087539207.jpg,/content/tmp/images/1087539207.jpg,<start> The children played on the four wheeler in the field  <end>
1097,1087539207.jpg,/content/tmp/images/1087539207.jpg,<start> A family playing on a tractor on a beautiful day <end>
1098,1087539207.jpg,/content/tmp/images/1087539207.jpg,<start> The four kids are riding on an ATV in a field  <end>
1099,1087539207.jpg,/content/tmp/images/1087539207.jpg,<start> Children ride a tractor in a field  <end>
1100,1088385559.jpg,/content/tmp/images/1088385559.jpg,"<start> An older woman stir fries vegetables in a home kitchen , with a counter crowded with jars and bottles in the background  <end>"
1101,1088385559.jpg,/content/tmp/images/1088385559.jpg,<start> An Indian woman in traditional clothing cooks vegetables on her stove  <end>
1102,1088385559.jpg,/content/tmp/images/1088385559.jpg,<start> An elderly woman is cooking dinner in a frying pan  <end>
1103,1088385559.jpg,/content/tmp/images/1088385559.jpg,<start> An elderly woman pan frying food in a kitchen  <end>
1104,1088385559.jpg,/content/tmp/images/1088385559.jpg,<start> A white-haired woman in cooking vegetables  <end>
1105,1088767354.jpg,/content/tmp/images/1088767354.jpg,<start> The girl in the salmon colored bikini is standing next to two young people ; one is wearing a black outfit and the other is drinking pop  <end>
1106,1088767354.jpg,/content/tmp/images/1088767354.jpg,<start> Two young people are approached by a flamboyant young woman dressed in a red bikini and a red feathered headress  <end>
1107,1088767354.jpg,/content/tmp/images/1088767354.jpg,<start> A woman wearing a red costume looks at two other people standing on a street  <end>
1108,1088767354.jpg,/content/tmp/images/1088767354.jpg,<start> A young woman in a red sequined costume and feather stands on the sidewalk  <end>
1109,1088767354.jpg,/content/tmp/images/1088767354.jpg,<start> A woman in a red costume to the left of a man and woman standing together  <end>
1110,108898978.jpg,/content/tmp/images/108898978.jpg,<start> Two people wearing yellow jackets crosscountry skiing  <end>
1111,108898978.jpg,/content/tmp/images/108898978.jpg,<start> Two skiers are making their way through woodland  <end>
1112,108898978.jpg,/content/tmp/images/108898978.jpg,<start> Two skiers are sliding down a trail in the woods  <end>
1113,108898978.jpg,/content/tmp/images/108898978.jpg,<start> Two men are skiing in the snow in a wooded area  <end>
1114,108898978.jpg,/content/tmp/images/108898978.jpg,<start> Skiiers walking up the hill through a forest  <end>
1115,108899015.jpg,/content/tmp/images/108899015.jpg,<start> A lone skier is making their way up a mountain  <end>
1116,108899015.jpg,/content/tmp/images/108899015.jpg,<start> Skiiers at the top of a snow covered hill  <end>
1117,108899015.jpg,/content/tmp/images/108899015.jpg,<start> Two people are on a snow-covered mountain  <end>
1118,108899015.jpg,/content/tmp/images/108899015.jpg,<start> Two people climbing up a snowy mountain  <end>
1119,108899015.jpg,/content/tmp/images/108899015.jpg,<start> Two hikers climbing a snowy hill  <end>
1120,1089181217.jpg,/content/tmp/images/1089181217.jpg,<start> A light brown dog runs down a path happily  <end>
1121,1089181217.jpg,/content/tmp/images/1089181217.jpg,<start> a brown dog running down a paved pathway <end>
1122,1089181217.jpg,/content/tmp/images/1089181217.jpg,<start> A brown dog running next to grass  <end>
1123,1089181217.jpg,/content/tmp/images/1089181217.jpg,<start> A dog is running down a road  <end>
1124,1089181217.jpg,/content/tmp/images/1089181217.jpg,<start> Energetic brown dog running <end>
1125,1089354362.jpg,/content/tmp/images/1089354362.jpg,"<start> A girl sitting on the steps of a building wearing a green short-sleeve shirt , blue jeans , flip-flops holding a cup and writing in a journal with her purse sitting at her feet  <end>"
